id,user_id,culture_id,puntuacion,texto,created_at
4853,92,431,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-25 18:41:00
4854,1173,431,4,Instalaciones cuidadas y explicaciones claras.,2026-05-17 21:21:00
4855,437,431,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-25 09:56:00
4856,1929,432,4,Instalaciones cuidadas y explicaciones claras.,2026-04-19 15:25:00
4857,1019,432,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-18 18:05:00
4858,1553,432,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-05-10 16:26:00
4859,819,432,4,Instalaciones cuidadas y explicaciones claras.,2026-03-05 20:40:00
4860,1193,432,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-06 15:05:00
4861,80,432,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-14 16:13:00
4862,597,432,4,Instalaciones cuidadas y explicaciones claras.,2026-04-11 19:19:00
4863,1531,432,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-09 16:55:00
4864,518,432,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-04-20 20:17:00
4865,1634,432,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-05 14:11:00
4866,1812,433,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-25 10:27:00
4867,938,433,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-04 15:14:00
4868,347,433,2,Poco cuidado y descuidado. Una pena ver este patrimonio así.,2026-03-15 12:45:00
4869,1441,433,3,"Está bien para verlo una vez, pero le falta renovación.",2026-05-26 15:38:00
4870,200,433,4,Sitio bonito con mucha historia local. Recomendado.,2026-05-23 19:34:00
4871,364,433,4,Sitio bonito con mucha historia local. Recomendado.,2026-03-06 14:50:00
4872,188,433,4,Sitio bonito con mucha historia local. Recomendado.,2026-05-20 17:39:00
4873,1005,433,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-04-01 14:58:00
4874,1388,433,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-05-14 09:04:00
4875,984,433,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-04-07 10:50:00
4876,352,434,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-28 21:33:00
4877,1391,434,4,Sitio bonito con mucha historia local. Recomendado.,2026-05-07 17:15:00
4878,233,434,3,"Está bien para verlo una vez, pero le falta renovación.",2026-04-26 21:42:00
4879,1506,434,4,Instalaciones cuidadas y explicaciones claras.,2026-05-22 19:04:00
4880,684,434,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-23 10:19:00
4881,1388,434,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-15 19:36:00
4882,1025,434,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-01 14:01:00
4883,175,434,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-25 17:05:00
4884,1777,434,4,Instalaciones cuidadas y explicaciones claras.,2026-03-25 17:24:00
4885,757,434,4,Instalaciones cuidadas y explicaciones claras.,2026-04-07 14:59:00
4886,1499,435,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-04 12:16:00
4887,583,435,3,Interesante pero la organización se queda algo justa.,2026-04-18 15:27:00
4888,394,435,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-22 17:06:00
4889,1971,435,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-27 18:02:00
4890,525,435,2,Demasiado caro para la poca gestión cultural que tiene.,2026-03-09 20:57:00
4891,691,435,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-10 21:29:00
4892,946,435,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-04-23 20:19:00
4893,739,435,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-05-06 19:55:00
4894,1404,435,3,Aceptable. El patrimonio es bonito pero la visita es corta.,2026-05-10 20:31:00
4895,1383,435,4,Instalaciones cuidadas y explicaciones claras.,2026-04-05 13:29:00
4896,1026,435,3,Interesante pero la organización se queda algo justa.,2026-03-26 15:02:00
4897,1981,436,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-17 14:47:00
4898,915,436,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-06 11:47:00
4899,1670,436,4,Instalaciones cuidadas y explicaciones claras.,2026-03-20 10:46:00
4900,1514,436,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-13 11:32:00
4901,1474,436,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-13 10:01:00
4902,691,436,4,Instalaciones cuidadas y explicaciones claras.,2026-03-27 13:15:00
4903,1379,436,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-05-01 11:37:00
4904,1915,436,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-23 21:09:00
4905,274,436,4,Sitio bonito con mucha historia local. Recomendado.,2026-03-02 15:27:00
4906,222,436,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-05-15 11:34:00
4907,1606,437,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-26 09:49:00
4908,840,437,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-05-15 12:24:00
4909,937,437,1,Pésima gestión del espacio cultural. Una estafa.,2026-05-10 21:52:00
4910,351,437,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-03-21 11:45:00
4911,115,437,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-05-01 13:12:00
4912,1956,437,4,Sitio bonito con mucha historia local. Recomendado.,2026-03-23 12:34:00
4913,956,437,2,Bastante aburrido y sin apenas carteles informativos.,2026-04-09 16:41:00
4914,1027,437,1,Pésima gestión del espacio cultural. Una estafa.,2026-03-20 14:55:00
4915,1586,437,2,Bastante aburrido y sin apenas carteles informativos.,2026-04-21 20:31:00
4916,172,437,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-04-12 16:52:00
4917,282,438,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-04-28 12:48:00
4918,1900,438,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-04-14 20:21:00
4919,381,438,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-01 20:14:00
4920,163,438,2,Bastante aburrido y sin apenas carteles informativos.,2026-04-06 15:10:00
4921,1381,438,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-04-07 19:29:00
4922,1719,438,4,Instalaciones cuidadas y explicaciones claras.,2026-05-02 09:39:00
4923,1512,438,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-05 15:52:00
4924,1073,438,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-27 17:07:00
4925,91,438,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-20 14:07:00
4926,148,438,3,Interesante pero la organización se queda algo justa.,2026-05-10 10:41:00
4927,408,438,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-26 10:14:00
4928,1643,439,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-08 16:25:00
4929,364,439,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-03 15:54:00
4930,1379,439,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-04-02 21:49:00
4931,1836,439,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-23 14:00:00
4932,1653,439,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-03 19:30:00
4933,1440,439,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-13 12:33:00
4934,1230,439,3,Interesante pero la organización se queda algo justa.,2026-05-10 20:35:00
4935,625,439,4,Sitio bonito con mucha historia local. Recomendado.,2026-05-21 21:32:00
4936,992,439,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-04-10 16:00:00
4937,155,439,4,Instalaciones cuidadas y explicaciones claras.,2026-05-26 09:39:00
4938,359,440,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-04-22 21:27:00
4939,1,440,1,Un desastre absoluto. Instalaciones cerradas sin avisar y mala atención.,2026-05-06 09:45:00
4940,1742,440,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-10 20:26:00
4941,1903,440,4,Instalaciones cuidadas y explicaciones claras.,2026-04-14 15:54:00
4942,1794,440,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-12 18:41:00
4943,1366,440,4,Instalaciones cuidadas y explicaciones claras.,2026-04-19 18:57:00
4944,617,440,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-05 17:07:00
4945,1932,440,3,Interesante pero la organización se queda algo justa.,2026-04-10 16:58:00
4946,1100,440,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-02 20:01:00
4947,901,440,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-04 17:42:00
4948,536,441,2,Poco cuidado y descuidado. Una pena ver este patrimonio así.,2026-03-09 18:58:00
4949,1796,441,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-03-14 20:49:00
4950,80,441,1,Pésima gestión del espacio cultural. Una estafa.,2026-03-26 17:04:00
4951,487,441,4,Sitio bonito con mucha historia local. Recomendado.,2026-05-10 11:33:00
4952,1355,441,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-09 17:40:00
4953,1632,441,1,Pésima gestión del espacio cultural. Una estafa.,2026-05-27 19:52:00
4954,1001,441,3,Interesante pero la organización se queda algo justa.,2026-05-06 11:34:00
4955,1789,441,4,Sitio bonito con mucha historia local. Recomendado.,2026-03-24 17:03:00
4956,1493,441,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-05-19 09:51:00
4957,983,441,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-04-21 15:27:00
4958,768,442,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-03-24 13:53:00
4959,1723,442,3,Aceptable. El patrimonio es bonito pero la visita es corta.,2026-05-20 17:46:00
4960,1108,442,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-05 20:52:00
4961,937,442,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-05-05 12:59:00
4962,1085,442,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-04-16 11:53:00
4963,175,442,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-16 15:59:00
4964,1405,442,1,Mal conservado y un abandono total. No perdáis el tiempo.,2026-03-23 11:32:00
4965,1126,442,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-16 17:26:00
4966,217,442,2,Poco cuidado y descuidado. Una pena ver este patrimonio así.,2026-04-15 10:06:00
4967,809,442,3,Aceptable. El patrimonio es bonito pero la visita es corta.,2026-04-26 14:05:00
4968,1451,442,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-05-16 11:31:00
4969,1528,443,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-24 20:17:00
4970,1512,443,4,Instalaciones cuidadas y explicaciones claras.,2026-05-06 15:18:00
4971,207,443,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-10 17:15:00
4972,1390,443,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-11 09:04:00
4973,1114,443,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-03-02 10:41:00
4974,1989,443,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-04-02 19:59:00
4975,1200,443,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-05-28 20:02:00
4976,1477,443,3,Interesante pero la organización se queda algo justa.,2026-04-21 13:08:00
4977,562,443,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-01 17:31:00
4978,865,443,3,Interesante pero la organización se queda algo justa.,2026-05-01 17:29:00
4979,1599,444,4,Instalaciones cuidadas y explicaciones claras.,2026-03-25 21:53:00
4980,1187,444,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-03 20:12:00
4981,688,444,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-05-08 18:14:00
4982,1211,444,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-18 12:24:00
4983,1517,444,1,Mal conservado y un abandono total. No perdáis el tiempo.,2026-04-08 10:42:00
4984,1013,444,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-14 18:45:00
4985,88,444,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-05-22 11:46:00
4986,1664,444,2,Demasiado caro para la poca gestión cultural que tiene.,2026-05-25 12:59:00
4987,7,444,4,Sitio bonito con mucha historia local. Recomendado.,2026-03-19 19:59:00
4988,722,444,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-27 19:26:00
4989,952,445,1,Pésima gestión del espacio cultural. Una estafa.,2026-05-20 11:11:00
4990,1641,445,3,Aceptable. El patrimonio es bonito pero la visita es corta.,2026-04-20 16:57:00
4991,1094,445,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-03-27 16:04:00
4992,739,445,2,Demasiado caro para la poca gestión cultural que tiene.,2026-04-05 10:25:00
4993,243,445,4,Instalaciones cuidadas y explicaciones claras.,2026-04-06 21:21:00
4994,1067,445,4,Sitio bonito con mucha historia local. Recomendado.,2026-05-09 15:12:00
4995,836,445,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-04-17 18:53:00
4996,746,445,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-04-11 09:00:00
4997,1684,445,3,Aceptable. El patrimonio es bonito pero la visita es corta.,2026-05-13 10:02:00
4998,1301,445,4,Sitio bonito con mucha historia local. Recomendado.,2026-03-12 12:29:00
4999,152,446,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-04-18 13:25:00
5000,100,446,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-24 14:45:00
5001,1387,446,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-04-03 12:24:00
5002,301,446,4,Instalaciones cuidadas y explicaciones claras.,2026-04-15 09:10:00
5003,1171,446,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-05-15 20:17:00
5004,144,446,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-03-28 17:31:00
5005,322,446,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-05-12 17:03:00
5006,937,446,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-14 17:48:00
5007,252,446,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-04-02 18:35:00
5008,1299,446,3,Aceptable. El patrimonio es bonito pero la visita es corta.,2026-04-03 09:34:00
5009,1269,447,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-03-10 13:28:00
5010,206,447,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-19 20:39:00
5011,995,447,3,"Está bien para verlo una vez, pero le falta renovación.",2026-04-23 15:26:00
5012,440,447,4,Sitio bonito con mucha historia local. Recomendado.,2026-05-03 12:51:00
5013,164,447,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-04-13 16:55:00
5014,669,447,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-04-02 21:58:00
5015,1088,447,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-04-04 13:57:00
5016,1573,447,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-04-04 18:23:00
5017,478,447,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-23 15:09:00
5018,1754,447,4,Instalaciones cuidadas y explicaciones claras.,2026-04-08 10:25:00
5019,77,448,1,Pésima gestión del espacio cultural. Una estafa.,2026-03-01 20:29:00
5020,671,448,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-04-02 15:33:00
5021,944,448,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-04-26 21:32:00
5022,16,448,2,Poco cuidado y descuidado. Una pena ver este patrimonio así.,2026-05-13 21:53:00
5023,259,448,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-05-10 18:44:00
5024,813,448,3,Aceptable. El patrimonio es bonito pero la visita es corta.,2026-05-24 11:19:00
5025,1547,448,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-04-13 21:15:00
5026,630,448,4,Sitio bonito con mucha historia local. Recomendado.,2026-05-13 20:05:00
5027,584,448,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-02 14:45:00
5028,1775,448,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-12 12:22:00
5029,1194,449,4,Sitio bonito con mucha historia local. Recomendado.,2026-05-14 17:29:00
5030,480,449,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-11 14:50:00
5031,800,449,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-05-28 18:37:00
5032,883,449,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-28 16:20:00
5033,1639,449,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-08 10:02:00
5034,803,449,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-05-13 09:31:00
5035,397,449,3,Interesante pero la organización se queda algo justa.,2026-05-05 18:49:00
5036,393,449,4,Instalaciones cuidadas y explicaciones claras.,2026-03-10 20:45:00
5037,913,449,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-05-20 14:14:00
5038,544,449,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-05-07 09:06:00
5039,1173,450,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-04-17 13:28:00
5040,678,450,4,Instalaciones cuidadas y explicaciones claras.,2026-03-01 11:30:00
5041,1558,450,4,Instalaciones cuidadas y explicaciones claras.,2026-04-11 17:10:00
5042,914,450,3,Aceptable. El patrimonio es bonito pero la visita es corta.,2026-04-23 12:46:00
5043,1107,450,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-05-16 14:23:00
5044,1402,450,4,Instalaciones cuidadas y explicaciones claras.,2026-05-19 18:18:00
5045,1631,450,1,Pésima gestión del espacio cultural. Una estafa.,2026-04-20 20:08:00
5046,1009,450,4,Instalaciones cuidadas y explicaciones claras.,2026-04-03 17:32:00
5047,1951,450,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-22 18:42:00
5048,1810,450,2,Demasiado caro para la poca gestión cultural que tiene.,2026-05-23 12:43:00
5049,1917,451,1,Un desastre absoluto. Instalaciones cerradas sin avisar y mala atención.,2026-03-27 15:14:00
5050,1551,451,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-05-26 13:44:00
5051,589,451,4,Sitio bonito con mucha historia local. Recomendado.,2026-03-03 19:19:00
5052,1636,451,2,Bastante aburrido y sin apenas carteles informativos.,2026-05-23 12:29:00
5053,1522,451,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-11 20:04:00
5054,1797,451,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-24 17:07:00
5055,1720,451,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-06 18:36:00
5056,1961,451,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-26 17:25:00
5057,1741,451,3,Interesante pero la organización se queda algo justa.,2026-05-25 18:35:00
5058,324,451,4,Instalaciones cuidadas y explicaciones claras.,2026-03-06 21:01:00
5059,329,451,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-03-21 13:59:00
5060,382,452,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-28 16:35:00
5061,475,452,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-04-13 16:30:00
5062,1211,452,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-05-24 18:34:00
5063,1175,452,4,Sitio bonito con mucha historia local. Recomendado.,2026-05-09 13:05:00
5064,334,452,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-04-28 20:17:00
5065,158,452,4,Instalaciones cuidadas y explicaciones claras.,2026-04-15 20:45:00
5066,1508,452,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-05-11 15:35:00
5067,1613,452,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-04-07 14:35:00
5068,405,452,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-16 11:11:00
5069,272,452,1,Mal conservado y un abandono total. No perdáis el tiempo.,2026-05-03 16:06:00
5070,295,453,4,Instalaciones cuidadas y explicaciones claras.,2026-04-04 19:22:00
5071,1268,453,1,Mal conservado y un abandono total. No perdáis el tiempo.,2026-05-23 21:20:00
5072,957,453,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-03-27 19:56:00
5073,617,453,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-04 12:58:00
5074,395,453,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-04 19:45:00
5075,1407,453,1,Pésima gestión del espacio cultural. Una estafa.,2026-03-28 14:14:00
5076,993,453,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-16 18:01:00
5077,408,453,1,Un desastre absoluto. Instalaciones cerradas sin avisar y mala atención.,2026-04-14 18:57:00
5078,937,453,4,Instalaciones cuidadas y explicaciones claras.,2026-04-06 15:12:00
5079,385,453,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-04 17:14:00
5080,1712,453,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-25 10:21:00
5081,1803,454,1,Pésima gestión del espacio cultural. Una estafa.,2026-05-02 12:23:00
5082,1223,454,2,Demasiado caro para la poca gestión cultural que tiene.,2026-04-07 17:34:00
5083,453,454,4,Sitio bonito con mucha historia local. Recomendado.,2026-05-02 15:44:00
5084,564,454,3,Interesante pero la organización se queda algo justa.,2026-04-01 11:34:00
5085,852,454,2,Poco cuidado y descuidado. Una pena ver este patrimonio así.,2026-05-15 18:27:00
5086,656,454,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-04 15:47:00
5087,600,454,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-03-09 18:38:00
5088,607,454,4,Sitio bonito con mucha historia local. Recomendado.,2026-05-05 18:59:00
5089,1107,454,3,Interesante pero la organización se queda algo justa.,2026-04-08 10:59:00
5090,1603,454,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-04-28 13:03:00
5091,886,455,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-02 15:36:00
5092,114,455,4,Sitio bonito con mucha historia local. Recomendado.,2026-03-07 09:18:00
5093,88,455,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-06 09:46:00
5094,1292,455,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-17 09:44:00
5095,935,455,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-22 21:38:00
5096,270,455,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-11 13:30:00
5097,10,455,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-09 14:30:00
5098,1920,455,2,Demasiado caro para la poca gestión cultural que tiene.,2026-05-15 21:01:00
5099,902,455,2,Demasiado caro para la poca gestión cultural que tiene.,2026-03-10 15:10:00
5100,3,455,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-20 11:24:00
5101,148,455,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-05-08 18:04:00
5102,1000,456,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-03-05 18:54:00
5103,1879,456,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-09 19:36:00
5104,1713,456,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-05-10 16:41:00
5105,450,456,4,Instalaciones cuidadas y explicaciones claras.,2026-03-21 13:20:00
5106,1396,456,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-14 19:47:00
5107,197,456,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-03-01 13:29:00
5108,597,456,4,Sitio bonito con mucha historia local. Recomendado.,2026-05-01 15:48:00
5109,1942,456,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-11 11:01:00
5110,1454,456,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-04-10 14:06:00
5111,348,456,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-06 15:23:00
5112,1409,456,4,Instalaciones cuidadas y explicaciones claras.,2026-03-23 13:18:00
5113,28,457,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-04-06 20:29:00
5114,671,457,4,Instalaciones cuidadas y explicaciones claras.,2026-03-27 10:56:00
5115,1750,457,4,Sitio bonito con mucha historia local. Recomendado.,2026-03-15 13:08:00
5116,1710,457,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-17 18:40:00
5117,1869,457,3,Aceptable. El patrimonio es bonito pero la visita es corta.,2026-04-23 18:07:00
5118,408,457,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-22 17:17:00
5119,105,457,2,Demasiado caro para la poca gestión cultural que tiene.,2026-05-24 10:14:00
5120,793,457,2,Poco cuidado y descuidado. Una pena ver este patrimonio así.,2026-03-17 17:28:00
5121,329,457,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-27 15:58:00
5122,544,457,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-04-13 20:04:00
5123,901,457,3,"Está bien para verlo una vez, pero le falta renovación.",2026-05-21 20:13:00
5124,1275,457,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-04-23 18:42:00
5125,721,458,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-05 21:41:00
5126,1161,458,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-04-25 12:31:00
5127,731,458,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-17 20:57:00
5128,275,458,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-04-07 18:11:00
5129,847,458,4,Sitio bonito con mucha historia local. Recomendado.,2026-03-16 12:46:00
5130,1027,458,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-19 10:35:00
5131,1429,458,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-04-27 09:55:00
5132,893,458,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-25 10:27:00
5133,390,458,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-15 12:50:00
5134,1746,458,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-04-02 15:46:00
5135,1623,458,3,Aceptable. El patrimonio es bonito pero la visita es corta.,2026-03-01 16:28:00
5136,1283,459,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-05-20 21:06:00
5137,1099,459,2,Bastante aburrido y sin apenas carteles informativos.,2026-04-16 13:48:00
5138,421,459,3,Aceptable. El patrimonio es bonito pero la visita es corta.,2026-03-24 11:44:00
5139,1113,459,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-04-16 21:32:00
5140,1771,459,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-03 16:43:00
5141,818,459,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-01 09:51:00
5142,405,459,4,Instalaciones cuidadas y explicaciones claras.,2026-03-20 11:53:00
5143,437,459,3,Interesante pero la organización se queda algo justa.,2026-04-09 20:06:00
5144,1413,459,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-08 17:24:00
5145,486,459,2,Poco cuidado y descuidado. Una pena ver este patrimonio así.,2026-05-08 20:48:00
5146,285,459,2,Bastante aburrido y sin apenas carteles informativos.,2026-05-22 17:48:00
5147,507,459,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-25 17:09:00
5148,444,459,2,Demasiado caro para la poca gestión cultural que tiene.,2026-03-08 13:19:00
5149,1414,460,4,Instalaciones cuidadas y explicaciones claras.,2026-05-21 12:10:00
5150,1828,460,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-03-10 12:35:00
5151,1613,460,4,Sitio bonito con mucha historia local. Recomendado.,2026-05-24 19:00:00
5152,1011,460,4,Sitio bonito con mucha historia local. Recomendado.,2026-05-19 18:54:00
